"order_id","order_date","order_year","order_month","order_day","order_quarter","order_week","order_day_week","ship_date","ship_mode","customer_id","customer_name","segment_name","product_id","product_name","category_name","subcat_name","postal_code","country_name","state_name","city_name","region_name","manager_name","sales","quantity","discount","profit","status_order"
CA-2018-104276,2018-11-27,2018,11,27,4,48,2,2018-12-03,Standard Class,HF-14995,Herbert Flentye,Consumer,FUR-TA-10001039,KI Adjustable-Height Table,Furniture,Tables,33311,United States,Florida,Fort Lauderdale,South,Cassandra Brandow,331.0230,7,0.45,-114.3534000000000000,No
CA-2016-118276,2016-12-29,2016,12,29,4,52,4,2017-01-02,Standard Class,MG-17890,Michael Granlund,Home Office,FUR-FU-10002111,Master Caster Door Stop. Large Brown,Furniture,Furnishings,60174,United States,Illinois,Saint Charles,Central,Kelly Williams,8.7360,3,0.60,-4.8048000000000000,No
CA-2017-136658,2017-09-10,2017,9,10,3,36,7,2017-09-17,Standard Class,BO-11425,Bobby Odegard,Consumer,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,10024,United States,New York,New York City,East,Chuck Magee,6.0800,2,0.00,2.0672000000000000,No
CA-2019-137414,2019-10-02,2019,10,2,4,40,3,2019-10-06,Standard Class,CM-12115,Chad McGuire,Consumer,FUR-FU-10001424,Dax Clear Box Frame,Furniture,Furnishings,94109,United States,California,San Francisco,West,Anna Andreadi,17.4600,2,0.00,5.9364000000000000,Yes
CA-2019-137414,2019-10-02,2019,10,2,4,40,3,2019-10-06,Standard Class,CM-12115,Chad McGuire,Consumer,TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,Machines,94109,United States,California,San Francisco,West,Anna Andreadi,369.1600,11,0.20,32.3015000000000000,Yes
US-2018-119046,2018-06-02,2018,6,2,2,22,6,2018-06-06,Standard Class,EH-13765,Edward Hooks,Corporate,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,Paper,98115,United States,Washington,Seattle,West,Anna Andreadi,30.1800,3,0.00,13.8828000000000000,Yes
US-2018-119046,2018-06-02,2018,6,2,2,22,6,2018-06-06,Standard Class,EH-13765,Edward Hooks,Corporate,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks. Dark Blue. 14 7/8"" X 11""",Office Supplies,Binders,98115,United States,Washington,Seattle,West,Anna Andreadi,51.6480,12,0.20,18.7224000000000000,Yes
US-2018-119046,2018-06-02,2018,6,2,2,22,6,2018-06-06,Standard Class,EH-13765,Edward Hooks,Corporate,OFF-BI-10000138,Acco Translucent Poly Ring Binders,Office Supplies,Binders,98115,United States,Washington,Seattle,West,Anna Andreadi,11.2320,3,0.20,3.9312000000000000,Yes
CA-2019-154949,2019-10-15,2019,10,15,4,42,2,2019-10-19,Standard Class,MC-17275,Marc Crier,Consumer,OFF-LA-10002034,Avery 478,Office Supplies,Labels,93010,United States,California,Camarillo,West,Anna Andreadi,14.7300,3,0.00,7.2177000000000000,Yes
CA-2019-154760,2019-01-09,2019,1,9,1,2,3,2019-01-13,Standard Class,BP-11290,Beth Paige,Consumer,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,Office Supplies,Binders,19140,United States,Pennsylvania,Philadelphia,East,Chuck Magee,274.4910,3,0.70,-228.7425000000000000,No
US-2019-104437,2019-01-27,2019,1,27,1,4,7,2019-01-31,Standard Class,TG-21310,Toby Gnade,Consumer,TEC-PH-10000193,Jensen SMPS-640 - speaker phone,Technology,Phones,10035,United States,New York,New York City,East,Chuck Magee,137.9400,3,0.00,35.8644000000000000,No
CA-2019-113075,2019-09-02,2019,9,2,3,36,1,2019-09-06,Standard Class,MC-18100,Mick Crebagga,Consumer,TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories,60623,United States,Illinois,Chicago,Central,Kelly Williams,40.6800,3,0.20,-7.1190000000000000,No
CA-2018-109953,2018-07-14,2018,7,14,3,28,6,2018-07-18,Standard Class,RB-19360,Raymond Buch,Consumer,TEC-PH-10004093,Panasonic Kx-TS550,Technology,Phones,94122,United States,California,San Francisco,West,Anna Andreadi,110.3760,3,0.20,12.4173000000000000,No
CA-2018-109953,2018-07-14,2018,7,14,3,28,6,2018-07-18,Standard Class,RB-19360,Raymond Buch,Consumer,OFF-AP-10002998,Holmes 99% HEPA Air Purifier,Office Supplies,Appliances,94122,United States,California,San Francisco,West,Anna Andreadi,151.6200,7,0.00,50.0346000000000000,No
CA-2018-109953,2018-07-14,2018,7,14,3,28,6,2018-07-18,Standard Class,RB-19360,Raymond Buch,Consumer,FUR-FU-10000073,Deflect-O Glasstique Clear Desk Accessories,Furniture,Furnishings,94122,United States,California,San Francisco,West,Anna Andreadi,30.8000,4,0.00,10.1640000000000000,No
CA-2019-127397,2019-02-24,2019,2,24,1,8,7,2019-02-28,Standard Class,ES-14080,Erin Smith,Corporate,OFF-PA-10001125,Xerox 1988,Office Supplies,Paper,19134,United States,Pennsylvania,Philadelphia,East,Chuck Magee,123.9200,5,0.20,38.7250000000000000,No
CA-2019-127397,2019-02-24,2019,2,24,1,8,7,2019-02-28,Standard Class,ES-14080,Erin Smith,Corporate,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,19134,United States,Pennsylvania,Philadelphia,East,Chuck Magee,1319.8000,5,0.20,214.4675000000000000,No
CA-2018-137337,2018-03-08,2018,3,8,1,10,4,2018-03-12,Standard Class,GB-14575,Giulietta Baptist,Consumer,FUR-FU-10003347,Coloredge Poster Frame,Furniture,Furnishings,10011,United States,New York,New York City,East,Chuck Magee,113.6000,8,0.00,44.3040000000000000,No
CA-2018-137337,2018-03-08,2018,3,8,1,10,4,2018-03-12,Standard Class,GB-14575,Giulietta Baptist,Consumer,OFF-PA-10001934,Xerox 1993,Office Supplies,Paper,10011,United States,New York,New York City,East,Chuck Magee,12.9600,2,0.00,6.3504000000000000,No
CA-2018-137337,2018-03-08,2018,3,8,1,10,4,2018-03-12,Standard Class,GB-14575,Giulietta Baptist,Consumer,OFF-BI-10000632,Satellite Sectional Post Binders,Office Supplies,Binders,10011,United States,New York,New York City,East,Chuck Magee,69.4560,2,0.20,22.5732000000000000,No
CA-2018-101651,2018-12-24,2018,12,24,4,52,1,2018-12-30,Standard Class,SC-20305,Sean Christensen,Consumer,FUR-FU-10000771,Eldon 200 Class Desk Accessories. Smoke,Furniture,Furnishings,95123,United States,California,San Jose,West,Anna Andreadi,43.9600,7,0.00,18.4632000000000000,No
CA-2018-101651,2018-12-24,2018,12,24,4,52,1,2018-12-30,Standard Class,SC-20305,Sean Christensen,Consumer,OFF-EN-10001990,Staple envelope,Office Supplies,Envelopes,95123,United States,California,San Jose,West,Anna Andreadi,39.7600,7,0.00,18.6872000000000000,No
CA-2019-145807,2019-02-09,2019,2,9,1,6,6,2019-02-13,Standard Class,SB-20170,Sarah Bern,Consumer,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,Office Supplies,Storage,90032,United States,California,Los Angeles,West,Anna Andreadi,354.9000,5,0.00,17.7450000000000000,No
US-2016-127978,2016-03-03,2016,3,3,1,9,4,2016-03-08,Standard Class,JS-15595,Jill Stevenson,Corporate,OFF-LA-10000305,Avery 495,Office Supplies,Labels,43229,United States,Ohio,Columbus,East,Chuck Magee,15.1200,3,0.20,4.9140000000000000,No
US-2016-127978,2016-03-03,2016,3,3,1,9,4,2016-03-08,Standard Class,JS-15595,Jill Stevenson,Corporate,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,43229,United States,Ohio,Columbus,East,Chuck Magee,302.4500,5,0.50,-199.6170000000000000,No
US-2016-127978,2016-03-03,2016,3,3,1,9,4,2016-03-08,Standard Class,JS-15595,Jill Stevenson,Corporate,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,43229,United States,Ohio,Columbus,East,Chuck Magee,44.6720,8,0.20,-10.0512000000000000,No
CA-2018-116764,2018-08-27,2018,8,27,3,35,1,2018-09-02,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,OFF-LA-10002473,Avery 484,Office Supplies,Labels,33021,United States,Florida,Hollywood,South,Cassandra Brandow,9.2160,4,0.20,3.3408000000000000,No
CA-2018-152457,2018-09-12,2018,9,12,3,37,3,2018-09-18,Standard Class,SC-20695,Steve Chapman,Corporate,OFF-PA-10003790,Xerox 1991,Office Supplies,Paper,48066,United States,Michigan,Roseville,Central,Kelly Williams,68.5200,3,0.00,31.5192000000000000,No
CA-2018-152730,2018-05-30,2018,5,30,2,22,3,2018-06-04,Standard Class,EM-14140,Eugene Moren,Home Office,OFF-AP-10002684,Acco 7-Outlet Masterpiece Power Center. Wihtout Fax/Phone Line Protection,Office Supplies,Appliances,54880,United States,Wisconsin,Superior,Central,Kelly Williams,364.7400,3,0.00,109.4220000000000000,No
CA-2018-152730,2018-05-30,2018,5,30,2,22,3,2018-06-04,Standard Class,EM-14140,Eugene Moren,Home Office,FUR-FU-10001037,DAX Charcoal/Nickel-Tone Document Frame. 5 x 7,Furniture,Furnishings,54880,United States,Wisconsin,Superior,Central,Kelly Williams,47.4000,5,0.00,21.3300000000000000,No
CA-2018-152730,2018-05-30,2018,5,30,2,22,3,2018-06-04,Standard Class,EM-14140,Eugene Moren,Home Office,OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,Storage,54880,United States,Wisconsin,Superior,Central,Kelly Williams,49.7600,4,0.00,13.9328000000000000,No
CA-2018-152730,2018-05-30,2018,5,30,2,22,3,2018-06-04,Standard Class,EM-14140,Eugene Moren,Home Office,OFF-AR-10003732,Newell 333,Office Supplies,Art,54880,United States,Wisconsin,Superior,Central,Kelly Williams,5.5600,2,0.00,1.4456000000000000,No
CA-2018-152730,2018-05-30,2018,5,30,2,22,3,2018-06-04,Standard Class,EM-14140,Eugene Moren,Home Office,OFF-PA-10000994,Xerox 1915,Office Supplies,Paper,54880,United States,Wisconsin,Superior,Central,Kelly Williams,629.1000,6,0.00,301.9680000000000000,No
CA-2018-152730,2018-05-30,2018,5,30,2,22,3,2018-06-04,Standard Class,EM-14140,Eugene Moren,Home Office,OFF-AR-10000940,Newell 343,Office Supplies,Art,54880,United States,Wisconsin,Superior,Central,Kelly Williams,14.7000,5,0.00,3.9690000000000000,No
CA-2018-152730,2018-05-30,2018,5,30,2,22,3,2018-06-04,Standard Class,EM-14140,Eugene Moren,Home Office,OFF-PA-10004888,Xerox 217,Office Supplies,Paper,54880,United States,Wisconsin,Superior,Central,Kelly Williams,45.3600,7,0.00,21.7728000000000000,No
CA-2018-152730,2018-05-30,2018,5,30,2,22,3,2018-06-04,Standard Class,EM-14140,Eugene Moren,Home Office,TEC-PH-10000441,VTech DS6151,Technology,Phones,54880,United States,Wisconsin,Superior,Central,Kelly Williams,125.9900,1,0.00,35.2772000000000000,No
CA-2019-156363,2019-10-22,2019,10,22,4,43,2,2019-10-28,Standard Class,ML-17395,Marina Lichtenstein,Corporate,TEC-PH-10003988,LF Elite 3D Dazzle Designer Hard Case Cover. Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite,Technology,Phones,19134,United States,Pennsylvania,Philadelphia,East,Chuck Magee,32.7000,5,0.40,-6.5400000000000000,No
CA-2019-156363,2019-10-22,2019,10,22,4,43,2,2019-10-28,Standard Class,ML-17395,Marina Lichtenstein,Corporate,OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes,19134,United States,Pennsylvania,Philadelphia,East,Chuck Magee,31.6800,4,0.20,11.0880000000000000,No
CA-2019-122056,2019-06-13,2019,6,13,2,24,4,2019-06-17,Standard Class,PG-18895,Paul Gonzalez,Consumer,OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art,22153,United States,Virginia,Springfield,South,Cassandra Brandow,181.8600,7,0.00,50.9208000000000000,No
CA-2018-133368,2018-01-14,2018,1,14,1,2,7,2018-01-20,Standard Class,AG-10675,Anna Gayman,Consumer,OFF-PA-10004039,Xerox 1882,Office Supplies,Paper,28027,United States,North Carolina,Concord,South,Cassandra Brandow,89.5680,2,0.20,32.4684000000000000,Yes
CA-2018-133368,2018-01-14,2018,1,14,1,2,7,2018-01-20,Standard Class,AG-10675,Anna Gayman,Consumer,FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Furnishings,28027,United States,North Carolina,Concord,South,Cassandra Brandow,315.7760,8,0.20,31.5776000000000000,Yes
CA-2018-123337,2018-09-16,2018,9,16,3,37,7,2018-09-22,Standard Class,KD-16495,Keith Dawkins,Corporate,FUR-BO-10001918,Sauder Forest Hills Library with Doors. Woodland Oak Finish,Furniture,Bookcases,95123,United States,California,San Jose,West,Anna Andreadi,273.6660,2,0.15,-12.8784000000000000,No
CA-2018-123337,2018-09-16,2018,9,16,3,37,7,2018-09-22,Standard Class,KD-16495,Keith Dawkins,Corporate,OFF-AP-10002287,Eureka Sanitaire  Multi-Pro Heavy-Duty Upright. Disposable Bags,Office Supplies,Appliances,95123,United States,California,San Jose,West,Anna Andreadi,17.4800,4,0.00,4.5448000000000000,No
US-2018-150357,2018-10-10,2018,10,10,4,41,3,2018-10-14,Standard Class,EB-13975,Erica Bern,Corporate,OFF-SU-10004498,Martin-Yale Premier Letter Opener,Office Supplies,Supplies,27405,United States,North Carolina,Greensboro,South,Cassandra Brandow,20.6080,2,0.20,-4.3792000000000000,No
US-2018-150357,2018-10-10,2018,10,10,4,41,3,2018-10-14,Standard Class,EB-13975,Erica Bern,Corporate,OFF-BI-10002557,Presstex Flexible Ring Binders,Office Supplies,Binders,27405,United States,North Carolina,Greensboro,South,Cassandra Brandow,4.0950,3,0.70,-2.7300000000000000,No
CA-2017-144519,2017-11-13,2017,11,13,4,46,1,2017-11-17,Standard Class,AW-10930,Arthur Wiediger,Home Office,TEC-PH-10004908,Panasonic KX TS3282W Corded phone,Technology,Phones,59601,United States,Montana,Helena,West,Anna Andreadi,339.9600,5,0.20,42.4950000000000000,No
CA-2017-144519,2017-11-13,2017,11,13,4,46,1,2017-11-17,Standard Class,AW-10930,Arthur Wiediger,Home Office,FUR-FU-10000794,Eldon Stackable Tray. Side-Load. Legal. Smoke,Furniture,Furnishings,59601,United States,Montana,Helena,West,Anna Andreadi,63.9800,7,0.00,21.7532000000000000,No
CA-2016-120670,2016-11-02,2016,11,2,4,44,3,2016-11-06,Standard Class,JK-16120,Julie Kriz,Home Office,TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories,33311,United States,Florida,Fort Lauderdale,South,Cassandra Brandow,799.9200,10,0.20,239.9760000000000000,No
CA-2017-162761,2017-10-09,2017,10,9,4,41,1,2017-10-13,Standard Class,SC-20575,Sonia Cooley,Consumer,OFF-BI-10002498,Clear Mylar Reinforcing Strips,Office Supplies,Binders,33178,United States,Florida,Miami,South,Cassandra Brandow,11.2140,2,0.70,-8.5974000000000000,No
CA-2017-162782,2017-02-21,2017,2,21,1,8,2,2017-02-27,Standard Class,PW-19240,Pierre Wener,Consumer,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Binders,21044,United States,Maryland,Columbia,East,Chuck Magee,2541.9800,2,0.00,1270.9900000000000000,No
CA-2019-159282,2019-10-16,2019,10,16,4,42,3,2019-10-21,Standard Class,GH-14410,Gary Hansen,Home Office,TEC-MA-10001148,Okidata MB491 Multifunction Printer,Technology,Machines,85364,United States,Arizona,Yuma,West,Anna Andreadi,599.9850,5,0.70,-479.9880000000000000,No
CA-2019-155936,2019-06-22,2019,6,22,2,25,6,2019-06-29,Standard Class,JK-15730,Joe Kamberova,Consumer,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders,60653,United States,Illinois,Chicago,Central,Kelly Williams,3.0360,3,0.80,-5.0094000000000000,No
CA-2019-169439,2019-09-09,2019,9,9,3,37,1,2019-09-13,Standard Class,LC-17140,Logan Currie,Consumer,OFF-AR-10001374,BIC Brite Liner Highlighters. Chisel Tip,Office Supplies,Art,44105,United States,Ohio,Cleveland,East,Chuck Magee,25.9200,5,0.20,3.8880000000000000,No
CA-2019-169439,2019-09-09,2019,9,9,3,37,1,2019-09-13,Standard Class,LC-17140,Logan Currie,Consumer,FUR-FU-10000723,Deflect-o EconoMat Studded. No Bevel Mat for Low Pile Carpeting,Furniture,Furnishings,44105,United States,Ohio,Cleveland,East,Chuck Magee,66.1120,2,0.20,-9.0904000000000000,No
CA-2019-151183,2019-10-14,2019,10,14,4,42,1,2019-10-19,Standard Class,BK-11260,Berenike Kampe,Consumer,TEC-AC-10003614,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc. 10/Pack,Technology,Accessories,94110,United States,California,San Francisco,West,Anna Andreadi,46.3600,4,0.00,15.2988000000000000,No
CA-2018-149965,2018-06-20,2018,6,20,2,25,3,2018-06-25,Standard Class,BS-11365,Bill Shonely,Corporate,TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,Technology,Accessories,73120,United States,Oklahoma,Oklahoma City,Central,Kelly Williams,6.9000,1,0.00,0.5520000000000000,No
CA-2018-149965,2018-06-20,2018,6,20,2,25,3,2018-06-25,Standard Class,BS-11365,Bill Shonely,Corporate,FUR-FU-10004270,Eldon Image Series Desk Accessories. Burgundy,Furniture,Furnishings,73120,United States,Oklahoma,Oklahoma City,Central,Kelly Williams,57.6900,3,0.00,23.6529000000000000,No
CA-2016-158281,2016-09-02,2016,9,2,3,35,5,2016-09-07,Standard Class,AG-10525,Andy Gerbode,Corporate,TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Technology,Machines,77095,United States,Texas,Houston,Central,Kelly Williams,559.7100,3,0.40,-121.2705000000000000,No
CA-2019-109183,2019-12-04,2019,12,4,4,49,3,2019-12-09,Standard Class,LR-16915,Lena Radford,Consumer,TEC-MA-10001856,Okidata C610n Printer,Technology,Machines,37211,United States,Tennessee,Nashville,South,Cassandra Brandow,649.0000,2,0.50,-272.5800000000000000,No
CA-2018-113656,2018-01-23,2018,1,23,1,4,2,2018-01-29,Standard Class,CB-12415,Christy Brittain,Consumer,FUR-FU-10000719,DAX Cubicle Frames. 8-1/2 x 11,Furniture,Furnishings,90036,United States,California,Los Angeles,West,Anna Andreadi,59.9900,7,0.00,21.5964000000000000,No
CA-2017-148964,2017-05-26,2017,5,26,2,21,5,2017-05-31,Standard Class,RD-19900,Ruben Dartt,Consumer,FUR-FU-10003849,DAX Metal Frame. Desktop. Stepped-Edge,Furniture,Furnishings,98006,United States,Washington,Bellevue,West,Anna Andreadi,20.2400,1,0.00,7.8936000000000000,No
US-2019-117450,2019-09-04,2019,9,4,3,36,3,2019-09-08,Standard Class,DO-13645,Doug O'Connell,Consumer,FUR-CH-10003817,Global Value Steno Chair. Gray,Furniture,Chairs,33437,United States,Florida,Boynton Beach,South,Cassandra Brandow,97.1840,2,0.20,6.0740000000000000,No
US-2019-117450,2019-09-04,2019,9,4,3,36,3,2019-09-08,Standard Class,DO-13645,Doug O'Connell,Consumer,OFF-PA-10000289,Xerox 213,Office Supplies,Paper,33437,United States,Florida,Boynton Beach,South,Cassandra Brandow,10.3680,2,0.20,3.6288000000000000,No
CA-2016-137274,2016-03-29,2016,3,29,1,13,2,2016-04-02,Standard Class,MG-18145,Mike Gockenbach,Consumer,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Furniture,Tables,75023,United States,Texas,Plano,Central,Kelly Williams,890.8410,3,0.30,-152.7156000000000000,No
CA-2017-121699,2017-08-10,2017,8,10,3,32,4,2017-08-14,Standard Class,BD-11320,Bill Donatelli,Consumer,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,Office Supplies,Binders,48227,United States,Michigan,Detroit,Central,Kelly Williams,64.7500,5,0.00,29.1375000000000000,No
CA-2017-162761,2017-10-09,2017,10,9,4,41,1,2017-10-13,Standard Class,SC-20575,Sonia Cooley,Consumer,OFF-BI-10000145,Zipper Ring Binder Pockets,Office Supplies,Binders,33178,United States,Florida,Miami,South,Cassandra Brandow,1.8720,2,0.70,-1.3104000000000000,No
CA-2017-162761,2017-10-09,2017,10,9,4,41,1,2017-10-13,Standard Class,SC-20575,Sonia Cooley,Consumer,OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,33178,United States,Florida,Miami,South,Cassandra Brandow,37.3760,8,0.20,7.4752000000000000,No
CA-2018-121377,2018-05-28,2018,5,28,2,22,1,2018-06-02,Standard Class,TN-21040,Tanja Norvell,Home Office,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,Technology,Phones,60068,United States,Illinois,Park Ridge,Central,Kelly Williams,286.4000,1,0.20,25.0600000000000000,No
CA-2018-132066,2018-10-16,2018,10,16,4,42,2,2018-10-20,Standard Class,NB-18655,Nona Balk,Corporate,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Furniture,Tables,10011,United States,New York,New York City,East,Chuck Magee,142.1820,1,0.40,-37.9152000000000000,No
CA-2019-158120,2019-11-17,2019,11,17,4,46,7,2019-11-21,Standard Class,KH-16330,Katharine Harms,Corporate,OFF-PA-10003205,Wirebound Message Forms. Four 2 3/4 x 5 Forms per Page. Pink Paper,Office Supplies,Paper,97123,United States,Oregon,Hillsboro,West,Anna Andreadi,19.6080,3,0.20,6.6177000000000000,No
CA-2019-158120,2019-11-17,2019,11,17,4,46,7,2019-11-21,Standard Class,KH-16330,Katharine Harms,Corporate,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,Office Supplies,Binders,97123,United States,Oregon,Hillsboro,West,Anna Andreadi,4.1580,7,0.70,-3.4650000000000000,No
CA-2019-167626,2019-09-03,2019,9,3,3,36,2,2019-09-07,Standard Class,MY-18295,Muhammed Yedwab,Corporate,OFF-PA-10003424,"""While you Were Out"" Message Book. One Form per Page",Office Supplies,Paper,60623,United States,Illinois,Chicago,Central,Kelly Williams,8.9040,3,0.20,3.3390000000000000,No
CA-2019-167626,2019-09-03,2019,9,3,3,36,2,2019-09-07,Standard Class,MY-18295,Muhammed Yedwab,Corporate,TEC-AC-10004353,Hypercom P1300 Pinpad,Technology,Accessories,60623,United States,Illinois,Chicago,Central,Kelly Williams,100.8000,2,0.20,21.4200000000000000,No
